galaxy,radius,var_loglik,v_obs,v_model_mean
NGC0247,4.85,0.008091959658467247,73.2,75.25794959584312
NGC0247,5.38,0.013179912711701746,75.1,78.27093576362967
NGC0247,5.92,0.010332959083975609,78.5,81.3535891488657
NGC0247,6.46,0.009222708399385392,81.4,84.51466020976586
NGC0247,6.99,0.00914941201448814,83.5,87.74028341932211
NGC0247,7.53,0.008064390026394135,87.1,91.26381460259842
NGC0247,8.07,0.01086619906560995,90.7,94.29290783796702
NGC0247,8.62,0.022867037258688275,93.1,97.17573468792651
NGC0247,9.14,0.021583079778967985,95.9,100.05474402985554
NGC0247,9.69,0.013674882759793961,98.4,102.92286926794843
NGC0247,10.23,0.006148797196525812,101.0,105.42599003069634
NGC0247,10.76,0.004627496912951796,103.0,107.58615945883352
NGC0247,11.3,0.0056839583171108925,104.0,109.29854260811294
NGC0247,11.84,0.006371350703839439,105.0,110.37202103441524
NGC0247,12.38,0.008511198213516463,105.0,110.94805954021311
NGC0247,12.91,0.0071782468084920096,105.0,110.86344840106493
NGC0247,13.48,0.0049790688554214695,106.0,110.3682770852473
NGC0247,14.01,0.0015318876267576974,108.0,109.59124819416733
NGC0247,14.54,0.0011711292980394062,107.0,108.71875770831674
NGC0300,0.91,0.025607546645254668,33.1,42.972298084420146
NGC0300,1.36,0.010223937510049613,46.7,51.62729231270491
NGC0300,1.82,0.00813307178053829,53.9,58.53973330114662
NGC0300,2.27,0.012782443440581282,58.8,64.79106118930623
NGC0300,2.72,0.007093082621296112,65.6,69.60498174402372
NGC0300,3.17,0.004019437556032245,70.8,73.07050422704138
NGC0300,3.63,0.007852893038213831,82.1,75.58338865055616
NGC0300,4.08,0.006293127016061121,84.1,77.60314257538829
NGC0300,4.54,0.002099765444631969,83.4,79.75018707162432
NGC0300,4.99,0.0015419662310408085,81.5,81.0359029917942
NGC0300,5.45,0.0021702833730427497,80.8,81.92007349088755
NGC0300,5.9,0.0007850948062718175,82.8,83.09777961696807
NGC0300,6.36,0.0004012397173270705,88.2,85.71274328477425
NGC0300,6.81,0.000637641941097714,88.5,88.35598093332895
NGC0300,7.26,0.0012481280082437087,88.4,90.48868672859813
NGC0300,7.71,0.0014363289093325723,88.2,91.53017138586061
NGC0300,8.17,0.0014295141200374414,89.5,91.39157691430947
NGC0300,8.62,0.0007413563831192957,89.7,90.81658985093148
NGC0300,9.07,0.00023375453001655462,93.7,90.51218882252856
NGC0300,9.53,0.0011261664242848976,97.0,90.40720031802067
NGC0300,9.96,0.00143285887430305,96.2,89.58691414538686
NGC0300,10.45,0.0011696101380966773,94.8,88.73340946459513
