galaxy,radius,var_loglik,v_obs,v_model_mean
NGC2403,2.88,0.00396351865557179,99.1,98.39853473981938
NGC2403,2.98,0.004411238529233995,100.0,98.80169938910188
NGC2403,3.08,0.007861310971145211,102.0,99.38921292099612
NGC2403,3.19,0.003603856886538396,101.0,100.04761162736904
NGC2403,3.29,0.0034457808191192545,101.0,100.89747380913522
NGC2403,3.39,0.004127692447298107,103.0,101.82990112209198
NGC2403,3.49,0.018760666300781464,107.0,102.70201812903508
NGC2403,3.59,0.042358090373618755,110.0,103.35845693674578
NGC2403,3.69,0.05025120342844814,112.0,104.22047119370293
NGC2403,3.79,0.05000268786393371,114.0,104.84078675771218
NGC2403,3.9,0.09685627739601546,118.0,105.30745822830652
NGC2403,3.99,0.09530013609341603,118.0,105.63614936906538
NGC2403,4.47,0.05690425923604587,118.0,107.46280514578994
NGC2403,4.97,0.12085470296844747,121.0,108.80653855314742
NGC2403,5.47,0.18974972949203084,124.0,109.75718542447315
NGC2403,5.96,0.19067942279306907,125.0,110.10760274721292
NGC2403,6.46,0.20243180057206397,126.0,110.32217972556865
NGC2403,6.96,0.17097961348284788,126.0,110.94288922847832
NGC2403,7.45,0.14322954014082256,126.0,111.57594524832264
NGC2403,7.95,0.11868423974891755,126.0,112.25008821197467
NGC2403,8.45,0.10308959562238916,127.0,113.17763029633139
NGC2403,8.94,0.09683957296506834,128.0,114.18390746368287
NGC2403,9.44,0.0721505254492782,128.0,115.17735621116012
NGC2403,9.94,0.043440995789596,127.0,116.00198294501938
NGC2403,10.43,0.036270853659368635,127.0,117.13400106340004
NGC2403,10.93,0.03501748019026573,128.0,118.14604364352512
NGC2403,11.43,0.04068991169294747,130.0,118.96599960596568
NGC2403,11.92,0.03131132749602002,130.0,119.53350586919645
NGC2403,12.42,0.03614583580385315,132.0,120.2364204814045
NGC2403,12.92,0.03742545645579716,133.0,120.80608897211988
NGC2403,13.42,0.03183586225135246,133.0,120.96831913948033
NGC2403,13.91,0.029356628101311392,133.0,120.91024962736283
NGC2403,14.41,0.03433179823765518,133.0,120.99692837715554
NGC2403,14.91,0.04663798506175683,134.0,121.09627169201498
NGC2403,15.4,0.045548610354945174,134.0,121.08823791715962
NGC2403,15.9,0.03848749972285125,133.0,120.99445908180427
NGC2403,16.4,0.04082381302970284,134.0,120.82577267161457
NGC2403,16.89,0.03272507781710288,134.0,120.43002293846416
NGC2403,17.39,0.04796503340839158,136.0,120.12556799017554
NGC2403,17.89,0.029894411401189938,136.0,119.70882998493111
NGC2403,18.38,0.017208391712649967,135.0,119.29236532468587
NGC2403,18.88,0.015777260939596395,133.0,118.84868173164338
NGC2403,19.38,0.02638459081651138,134.0,118.78137418693252
NGC2403,19.87,0.037886291887711546,136.0,119.10637198846982
NGC2403,20.37,0.033731559258840374,135.0,119.43198453194795
NGC2403,20.87,0.04081867228532006,134.0,119.78831621027565
NGC2683,2.89,0.03774877830917616,189.0,185.7802060732294
NGC2683,5.77,0.10028578984602522,212.0,210.8519682577076
NGC2683,8.66,0.21560910612956605,206.0,198.6677095902728
NGC2683,11.54,0.0443479705740748,200.0,198.67176752521908
NGC2683,14.43,0.14039676071964638,172.0,188.43520348633865
NGC2683,17.31,0.03519738669875379,190.0,182.91761837897926
NGC2683,20.2,0.06293914776277026,169.0,178.5451596718114
NGC2683,23.08,0.3502114443044324,150.0,175.0590456663735
NGC2683,28.85,0.06723921993719938,160.0,170.94509988956466
NGC2683,31.74,0.10943388735065782,155.0,169.56431168746573
NGC2683,34.62,0.09574748499095581,151.0,168.47701126668392
NGC2841,3.44,0.0561114349176654,285.0,272.0283156996181
NGC2841,3.77,0.2527310957753746,297.0,270.305041053245
NGC2841,4.13,0.7769191118787708,303.0,270.34548774648994
NGC2841,4.47,1.2260584427978,306.0,270.6095764601675
NGC2841,4.8,1.2449452606044769,307.0,271.03851831329723
NGC2841,5.13,0.70925794100129,304.0,271.91876209123745
NGC2841,5.48,0.8244039392805447,308.0,273.2883488389049
NGC2841,5.83,0.5683149299514868,313.0,274.2851381071707
NGC2841,6.16,0.9018020773734283,314.0,275.2922635362405
NGC2841,6.51,1.0854095234059022,315.0,278.36669372142444
NGC2841,6.86,0.8286227464607612,317.0,281.2998228276897
NGC2841,7.18,0.9542955805342659,320.0,283.398463203232
NGC2841,7.51,0.11329711115079609,316.0,285.5453389450208
NGC2841,7.85,0.07388897434332785,318.0,288.3901081700681
NGC2841,8.21,0.5500181079365388,321.0,290.76003979043924
NGC2841,8.57,0.5596756563062397,323.0,291.95272613110836
NGC2841,8.9,0.2731338863005114,321.0,292.5234094525283
NGC2841,9.24,0.39214692288419833,323.0,292.35197078348796
NGC2841,9.6,0.42800936603830225,323.0,291.91910060497736
NGC2841,9.93,0.2561594819702789,322.0,291.94385648753394
NGC2841,10.27,0.22823614836004286,321.0,292.35620052630594
NGC2841,10.6,0.4432938562838163,323.0,292.6645264082651
NGC2841,10.93,0.28529788727376637,322.0,292.990661501421
NGC2841,11.27,0.290124083544246,321.0,293.13713316564656
NGC2841,12.31,0.7194824910132392,323.0,291.68809191096994
NGC2841,14.35,0.8200947490903344,319.0,284.24510443777734
NGC2841,16.4,0.663171515132251,308.0,275.81042169628097
NGC2841,18.48,0.45447216099995424,299.0,269.81367138162335
