galaxy,radius,var_loglik,v_obs,v_model_mean
F574-1,10.79,0.00823814943466328,98.8,95.36055686945826
F574-1,11.8,0.0017323916492666415,99.5,99.6288416707058
F574-1,12.6,0.004285779340973044,99.7,102.50739462073338
IC2574,0.85,0.12240141341776885,10.3,19.32293568619518
IC2574,1.14,0.1137851328014138,12.9,23.30887751168202
IC2574,1.42,0.18408036214748094,16.4,26.54477670115008
IC2574,1.71,0.23545090080748501,18.6,29.951582627584845
IC2574,1.99,0.40739141498284426,19.8,33.312626907236805
IC2574,2.28,0.25927038708203787,26.1,35.694908068463796
IC2574,2.55,0.18055918287094944,27.7,38.12257617314206
IC2574,2.84,0.19646541534465378,29.7,40.13664722000945
IC2574,3.13,0.10449171502766764,33.0,41.949749494851595
IC2574,3.41,0.20736826537131947,34.8,43.46640572158971
IC2574,3.7,0.2562052351401834,35.0,44.152655260998976
IC2574,3.98,0.003480657111032271,39.0,44.6191587505791
IC2574,4.26,0.0741766844517369,35.9,46.12193134651731
IC2574,4.55,0.11446331953665696,40.0,49.60723600653575
IC2574,4.84,0.7770449225862502,38.7,52.96866157584649
IC2574,5.12,0.7794595442760097,41.8,55.2462554532335
IC2574,5.41,0.8341767087014647,42.9,56.63860693078747
IC2574,5.68,0.7081384889232547,44.4,58.511008836360375
IC2574,5.97,0.7879304434318668,46.1,60.17162678654834
IC2574,6.26,0.7147112416638493,49.0,62.289546865785304
IC2574,6.54,0.6000275161387104,51.9,64.31278107897293
IC2574,6.83,0.40669945911333344,53.1,65.33134808615932
IC2574,7.1,0.5594366402896301,54.0,66.47739109135867
IC2574,7.39,0.43161056264657743,55.9,67.52893282544773
IC2574,7.68,0.1558461612959994,58.8,69.19970834497005
IC2574,7.96,0.17466606068956972,57.3,70.55509113949522
IC2574,8.25,0.06125387208306494,54.0,71.7427444637563
IC2574,8.52,0.005355740404211381,63.8,72.09562277904612
IC2574,8.81,0.08080193646009298,60.5,72.8548285014727
IC2574,9.1,0.10494217436240226,61.0,73.76481292041115
IC2574,9.38,0.22321218641969354,66.0,75.1069402435971
IC2574,9.67,0.21737343554204372,65.2,77.16609914651445
IC2574,9.96,0.11025444989887669,67.1,78.23535541003363
IC2574,10.23,0.025193262447031014,67.5,79.85830950595525
IC4202,0.77,55.62377322494402,35.1,104.87229246031931
IC4202,1.59,59.530774275520734,77.9,142.0985151000432
IC4202,2.36,3.9660918517949213,115.0,150.7182723895191
